supplier_name,industry
福建七匹狼实业股份有限公司,纺织与工业用布
天士力医药集团股份有限公司,医药与原料药制造
嘉兴中润光学科技股份有限公司,电子元器件
武汉精测电子集团股份有限公司,半导体
无锡贝斯特精机股份有限公司,汽车零部件
创元科技股份有限公司,机械设备
木林森股份有限公司,电气设备
日出东方控股股份有限公司,光伏、储能与新能源设备
山东恒邦冶炼股份有限公司,金属与基础材料
安徽华塑股份有限公司,化工与新材料
深圳科创新源新材料股份有限公司,橡胶与塑料制品
福建凤竹纺织科技股份有限公司,纺织与工业用布
天津力生制药股份有限公司,医药与原料药制造
四会富仕电子科技股份有限公司,电子元器件
武汉高德红外股份有限公司,半导体
无锡鑫宏业线缆科技股份有限公司,汽车零部件
北京京城机电股份有限公司,机械设备
杭州中恒电气股份有限公司,电气设备
明冠新材料股份有限公司,光伏、储能与新能源设备
山东玻纤集团股份有限公司,金属与基础材料
安徽华尔泰化工股份有限公司,化工与新材料
湖北宏裕新型包材股份有限公司,橡胶与塑料制品
稳健医疗用品股份有限公司,纺织与工业用布
天津红日药业股份有限公司,医药与原料药制造
四创电子股份有限公司,电子元器件
气派科技股份有限公司,半导体
无锡锡南科技股份有限公司,汽车零部件
北京凯腾精工制版股份有限公司,机械设备
杭州微光电子股份有限公司,电气设备
易事特集团股份有限公司,光伏、储能与新能源设备
山东省药用玻璃股份有限公司,金属与基础材料
安徽华恒生物科技股份有限公司,化工与新材料
湖北祥源新材科技股份有限公司,橡胶与塑料制品
罗莱生活科技股份有限公司,纺织与工业用布
奥美医疗用品股份有限公司,医药与原料药制造
四川中光防雷科技股份有限公司,电子元器件
江苏亿通高科技股份有限公司,半导体
无锡隆盛科技股份有限公司,汽车零部件
北京北摩高科摩擦材料股份有限公司,机械设备
杭州热威电热科技股份有限公司,电气设备
昱能科技股份有限公司,光伏、储能与新能源设备
山东钢铁股份有限公司,金属与基础材料
安徽安纳达钛业股份有限公司,化工与新材料
漯河利通液压科技股份有限公司,橡胶与塑料制品
芜湖富春染织股份有限公司,纺织与工业用布
奥锐特药业股份有限公司,医药与原料药制造
四川九洲电器股份有限公司,电子元器件
江苏先锋精密科技股份有限公司,半导体
昆山沪光汽车电器股份有限公司,汽车零部件
北京博科测试系统股份有限公司,机械设备
杭州老板电器股份有限公司,电气设备
晶澳太阳能科技股份有限公司,光伏、储能与新能源设备
山东龙泉管业股份有限公司,金属与基础材料
安徽广信农化股份有限公司,化工与新材料
爱丽家居科技股份有限公司,橡胶与塑料制品
苏州太湖雪丝绸股份有限公司,纺织与工业用布
宁波美诺华药业股份有限公司,医药与原料药制造
四川千里倍益康医疗科技股份有限公司,电子元器件
江苏华海诚科新材料股份有限公司,半导体
明阳科技(苏州)股份有限公司,汽车零部件
北京天智航医疗科技股份有限公司,机械设备
横店集团得邦照明股份有限公司,电气设备
晶科能源股份有限公司,光伏、储能与新能源设备
山西华翔集团股份有限公司,金属与基础材料
安徽森泰木塑集团股份有限公司,化工与新材料
珠海中富实业股份有限公司,橡胶与塑料制品
苏州龙杰特种纤维股份有限公司,纺织与工业用布
安徽丰原药业股份有限公司,医药与原料药制造
四川华丰科技股份有限公司,电子元器件
江苏协昌电子科技集团股份有限公司,半导体
晋拓科技股份有限公司,汽车零部件
北京安达维尔科技股份有限公司,机械设备
欧普照明股份有限公司,电气设备
杭州华塑科技股份有限公司,光伏、储能与新能源设备
山西华阳新材料股份有限公司,金属与基础材料
安徽江南化工股份有限公司,化工与新材料
珠海市派特尔科技股份有限公司,橡胶与塑料制品
金发拉比妇婴童用品股份有限公司,纺织与工业用布
安徽安科生物工程(集团)股份有限公司,医药与原料药制造
四川天微电子股份有限公司,电子元器件
江苏卓胜微电子股份有限公司,半导体
杭州新坐标科技股份有限公司,汽车零部件
北京广厦环能科技股份有限公司,机械设备
武汉中元华电科技股份有限公司,电气设备
杭州星帅尔电器股份有限公司,光伏、储能与新能源设备
山西太钢不锈钢股份有限公司,金属与基础材料
安徽皖维高新材料股份有限公司,化工与新材料
福建纳川管材科技股份有限公司,橡胶与塑料制品
锦泓时装集团股份有限公司,纺织与工业用布
安徽山河药用辅料股份有限公司,医药与原料药制造
四川天邑康和通信股份有限公司,电子元器件
江苏南大光电材料股份有限公司,半导体
杭州正强传动股份有限公司,汽车零部件
北京新兴东方航空装备股份有限公司,机械设备
武汉宏海科技股份有限公司,电气设备
杭州柯林电气股份有限公司,光伏、储能与新能源设备
山西安泰集团股份有限公司,金属与基础材料
安徽省司尔特肥业股份有限公司,化工与新材料
美新科技股份有限公司,橡胶与塑料制品
际华集团股份有限公司,纺织与工业用布
安徽峆一药业股份有限公司,医药与原料药制造
四川福蓉科技股份公司,电子元器件
江苏大港股份有限公司,半导体
杭州雷迪克节能科技股份有限公司,汽车零部件
北京星网宇达科技股份有限公司,机械设备
永臻科技股份有限公司,电气设备
杭州电缆股份有限公司,光伏、储能与新能源设备
崇义章源钨业股份有限公司,金属与基础材料
安徽神剑新材料股份有限公司,化工与新材料
艾艾精密工业输送系统(上海)股份有限公司,橡胶与塑料制品
雅戈尔时尚股份有限公司,纺织与工业用布
安徽黄山胶囊股份有限公司,医药与原料药制造
四川长虹电器股份有限公司,电子元器件
江苏太平洋石英股份有限公司,半导体
桂林福达股份有限公司,汽车零部件
北京晶品特装科技股份有限公司,机械设备
汉宇集团股份有限公司,电气设备
杭州禾迈电力电子股份有限公司,光伏、储能与新能源设备
巨力索具股份有限公司,金属与基础材料
安道麦股份有限公司,化工与新材料
苏州宝丽迪材料科技股份有限公司,橡胶与塑料制品
青岛酷特智能股份有限公司,纺织与工业用布
山东华特达因健康股份有限公司,医药与原料药制造
国睿科技股份有限公司,电子元器件
江苏宏微科技股份有限公司,半导体
比亚迪股份有限公司,汽车零部件
北京沃尔德金刚石工具股份有限公司,机械设备
江苏中天科技股份有限公司,电气设备
杭州高特电子设备股份有限公司,光伏、储能与新能源设备
帝欧水华集团股份有限公司,金属与基础材料
宝泰隆新材料股份有限公司,化工与新材料
苏州禾昌聚合材料股份有限公司,橡胶与塑料制品
鲁泰纺织股份有限公司,纺织与工业用布
山东新华制药股份有限公司,医药与原料药制造
国科天成科技股份有限公司,电子元器件
江苏帝奥微电子股份有限公司,半导体
汉马科技集团股份有限公司,汽车零部件
北京瑞迈特医疗科技股份有限公司,机械设备
江苏中超控股股份有限公司,电气设备
横店集团东磁股份有限公司,光伏、储能与新能源设备
常友科技集团股份有限公司,金属与基础材料
宿迁联盛科技股份有限公司,化工与新材料
苏州赛伍应用技术股份有限公司,橡胶与塑料制品
山东未名生物医药股份有限公司,医药与原料药制造
大富科技(安徽)股份有限公司,电子元器件
江苏微导纳米科技股份有限公司,半导体
江南模塑科技股份有限公司,汽车零部件
北京航天长峰股份有限公司,机械设备
江苏亨通光电股份有限公司,电气设备
欣旺达电子股份有限公司,光伏、储能与新能源设备
常熟风范电力设备股份有限公司,金属与基础材料
山东一诺威聚氨酯股份有限公司,化工与新材料
英科医疗科技股份有限公司,橡胶与塑料制品
山东步长制药股份有限公司,医药与原料药制造
大恒新纪元科技股份有限公司,电子元器件
江苏捷捷微电子股份有限公司,半导体
江苏中捷精工科技股份有限公司,汽车零部件
北京航空材料研究院股份有限公司,机械设备
江苏华辰变压器股份有限公司,电气设备
欧克科技股份有限公司,光伏、储能与新能源设备
平顶山东方碳素股份有限公司,金属与基础材料
山东三维化学集团股份有限公司,化工与新材料
茶花现代家居用品股份有限公司,橡胶与塑料制品
山东沃华医药科技股份有限公司,医药与原料药制造
大连达利凯普科技股份公司,电子元器件
